run,station,date_range,err_mean,err_std,rmse,IoA,bias,crmse_norm,mod_std_norm,corr_coef
archive_db35,cbnc3.900.F.CT,121-126,-0.09999996171419619,1.637332020218085e-07,0.09999996171433026,1.9984014443252818e-14,-0.09999996171419671,327728350.05011696,327728350.05011696,
archive_db35,cbnc3.900.F.CT,127-129,-0.09999979943852344,4.241711277980925e-07,0.09999979943942303,1.9984014443252818e-14,-0.0999997994385239,849020859.1529945,849020859.1529943,
archive_db35,cbnc3.900.F.CT,5-150,-0.09173170271498128,0.07416372268361382,0.11796170160387515,0.8674031311916414,0.056880689860815556,1.2298197965632,5.119675119497018,0.9305194701153268
archive_db35,cbnc3.900.F.CT,51-53,,,,1,,,,
archive_db35,cbnc3.900.F.CT,5-70,0.06605102031771501,0.2902818638433521,0.2977016925739281,0.9454233611168461,0.03468164283205938,0.5134354925197284,1.6987420209641735,0.9260036638314412
archive_db35,cbnc3.900.F.CT,58-60,,,,1,,,,
archive_db35,cbnc3.900.F.CT,71-150,-0.09999979300490425,2.233017753916428e-06,0.09999979302983614,0.0,-0.0701541242875189,15361383016570.473,120401079300265.33,-4.709112470431199e-05
archive_db35,cbnc3.900.F.CT,90-92,,,,1,,,,
archive_db35,lonw1.0.A.External,121-126,-0.07039430804320308,0.09638246392154018,0.11935215941267412,0.90941098585254,-0.07039430804320412,0.43087532701745934,0.7691555577214618,0.9139547328412808
archive_db35,lonw1.0.A.External,127-129,-0.02668992815320328,0.13029771361315265,0.13300318205831885,0.9471602537614552,-0.02668992815320248,0.3775614582911575,0.6872508384882617,0.9674495728087683
archive_db35,lonw1.0.A.External,5-150,-0.07090416058379909,0.19663922817814353,0.2090320215818358,0.9723175300765086,-0.06920646070972403,0.28862271371178205,0.85196531643364,0.9636596356935899
archive_db35,lonw1.0.A.External,51-53,-0.0035046247233304754,0.16848005265023241,0.16851649929747686,0.9507129670115058,-0.003504624723330352,0.3826526352126004,0.7444798894811786,0.9455106084785331
archive_db35,lonw1.0.A.External,5-70,-0.054685151998485095,0.21772005606416545,0.22448271350302365,0.9431011073146163,-0.05468515199848367,0.3898337093107923,0.6976226553359601,0.9566110261142671
archive_db35,lonw1.0.A.External,58-60,0.01657542026487427,0.15583545418078878,0.15671449625573852,0.9509860796578521,0.01657542026487535,0.3825984592000284,0.7594783655838648,0.9417159669242408
archive_db35,lonw1.0.A.External,71-150,-0.06856405506066875,0.17958644195182372,0.19222986183025315,0.9655976064586593,-0.06971031034136566,0.3153620220381272,0.8268555945038024,0.9573435030404667
archive_db35,lonw1.0.A.External,90-92,-0.2827892360672896,0.14119957032839658,0.31608079773444847,0.8818196630616637,-0.2827892360672912,0.29227135843021645,0.8037314325204371,0.970822843004232
archive_db35,saturn02.100.F.CT,121-126,1.5141834405093415,6.320339014665079,6.499187391652146,0.6178609535562314,1.5414584896300667,1.1070687671949595,1.01316311876364,0.40055989616510973
archive_db35,saturn02.100.F.CT,127-129,-0.23069444344919832,5.654484236623913,5.659188272929841,0.6068717645456403,-0.23069444344921308,1.2375199755291293,1.1375531686784959,0.3351806063811312
archive_db35,saturn02.100.F.CT,5-150,-0.3531135571291527,5.549488146711331,5.560711094340181,0.6171602511221332,-0.3160387071195565,1.1681809153542075,1.0680709271955062,0.36537886616703835
archive_db35,saturn02.100.F.CT,51-53,,,,1,,,,
archive_db35,saturn02.100.F.CT,5-70,,,,1,,,,
archive_db35,saturn02.100.F.CT,58-60,,,,1,,,,
archive_db35,saturn02.100.F.CT,71-150,-0.3531135571291527,5.549488146711331,5.560711094340181,0.6171602511221332,-0.3160387071195565,1.1681809153542075,1.0680709271955062,0.36537886616703835
archive_db35,saturn02.100.F.CT,90-92,,,,1,,,,
archive_db35,saturn02.1100.F.CT,121-126,1.9640412799536575,5.435733901456263,5.779676565068578,0.20510074219409746,1.9627579153078827,0.9965467854994281,0.017529679774061488,0.20380831348701176
archive_db35,saturn02.1100.F.CT,127-129,0.34928184304535737,0.5689975858997954,0.6676496526180155,0.37205101004147156,0.3492818430453539,1.1056370585548991,0.33355657332075517,-0.16664836872745156
archive_db35,saturn02.1100.F.CT,5-150,0.762427698598006,3.506261958579648,3.5881985616423533,0.12908433278423503,0.7632843583848512,1.0014546345518829,0.06900072341412271,0.013797668070181724
archive_db35,saturn02.1100.F.CT,51-53,,,,1,,,,
archive_db35,saturn02.1100.F.CT,5-70,,,,1,,,,
archive_db35,saturn02.1100.F.CT,58-60,,,,1,,,,
archive_db35,saturn02.1100.F.CT,71-150,0.762427698598006,3.506261958579648,3.5881985616423533,0.12908433278423503,0.7632843583848512,1.0014546345518829,0.06900072341412271,0.013797668070181724
archive_db35,saturn02.1100.F.CT,90-92,,,,1,,,,
archive_db35,saturn02.1600.F.CT,121-126,1.4565465962443123,5.485257908199316,5.6753486506552155,0.15371142126517223,1.4540532395420414,0.9960605620879511,0.015978130974990828,0.25506087880041806
archive_db35,saturn02.1600.F.CT,127-129,0.005182237356376866,0.4915594427862089,0.4915867587479406,0.09761824993410229,0.0051822373563972235,1.024243388945474,0.12463436995796824,-0.1345567584407126
archive_db35,saturn02.1600.F.CT,5-150,0.33324983374119543,3.4487254557599623,3.4647889864889736,0.05503940212558622,0.33176679773929507,0.9957893587569051,0.02540001840462476,0.17843113178966893
archive_db35,saturn02.1600.F.CT,51-53,,,,1,,,,
archive_db35,saturn02.1600.F.CT,5-70,,,,1,,,,
archive_db35,saturn02.1600.F.CT,58-60,,,,1,,,,
archive_db35,saturn02.1600.F.CT,71-150,0.33324983374119543,3.4487254557599623,3.4647889864889736,0.05503940212558622,0.33176679773929507,0.9957893587569051,0.02540001840462476,0.17843113178966893
archive_db35,saturn02.1600.F.CT,90-92,,,,1,,,,
archive_db35,saturn02.2100.F.CT,121-126,1.1533834148869413,5.537278239064648,5.656124432732645,0.1250654737447381,1.149806932730467,0.9953954775317672,0.020594051872978473,0.23409941560427766
archive_db35,saturn02.2100.F.CT,127-129,-0.18620101698975253,0.40711146966956996,0.44767238854382707,0.4299626523510922,-0.18620101698975944,0.9543018178104252,0.15291433983600639,0.36847700474675893
archive_db35,saturn02.2100.F.CT,5-150,0.10586076502443455,3.442105245262685,3.4437327162595643,0.043162365441861805,0.1021564840316671,0.9899116623061085,0.03866929916209972,0.28273505644556224
archive_db35,saturn02.2100.F.CT,51-53,,,,1,,,,
archive_db35,saturn02.2100.F.CT,5-70,,,,1,,,,
archive_db35,saturn02.2100.F.CT,58-60,,,,1,,,,
archive_db35,saturn02.2100.F.CT,71-150,0.10586076502443455,3.442105245262685,3.4437327162595643,0.043162365441861805,0.1021564840316671,0.9899116623061085,0.03866929916209972,0.28273505644556224
archive_db35,saturn02.2100.F.CT,90-92,,,,1,,,,
archive_db35,saturn02.600.F.CT,121-126,2.909475945716991,5.4336547029281075,6.163574750853473,0.3249266800665529,2.9097826225245456,0.9765710275674171,0.11580269283168629,0.25617983368214814
archive_db35,saturn02.600.F.CT,127-129,1.1020037353179872,1.3623001663846077,1.752219728226551,0.44011268477163157,1.1020037353179788,1.0653320230897207,0.5740730048528666,0.16951458598044067
archive_db35,saturn02.600.F.CT,5-150,1.2087776532850407,3.738958268904572,3.9294977225710612,0.2946426952178097,1.214775306279119,1.0068901060803064,0.27779692485980023,0.115028354346358
archive_db35,saturn02.600.F.CT,51-53,,,,1,,,,
archive_db35,saturn02.600.F.CT,5-70,,,,1,,,,
archive_db35,saturn02.600.F.CT,58-60,,,,1,,,,
archive_db35,saturn02.600.F.CT,71-150,1.2087776532850407,3.738958268904572,3.9294977225710612,0.2946426952178097,1.214775306279119,1.0068901060803064,0.27779692485980023,0.115028354346358
archive_db35,saturn02.600.F.CT,90-92,,,,1,,,,
archive_db35,saturn03.1300.R.CT,121-126,7.298244519075042,7.418057633033212,10.406341917658246,0.673355709754417,5.33739722132883,0.7687988329993767,0.754903854010559,0.6767268027038632
archive_db35,saturn03.1300.R.CT,127-129,6.425670784697745,7.5435436745525335,9.90930351756367,0.7452483200095412,3.4798343948475736,0.7706417445434023,0.8879904977826011,0.6967500405748231
archive_db35,saturn03.1300.R.CT,5-150,4.959104075470802,6.404913652948227,8.100347655074676,0.7670048744314306,4.486763961220198,0.6682583007523486,0.7394339705348252,0.7552247321032289
archive_db35,saturn03.1300.R.CT,51-53,2.383584189377761,3.810155066654796,4.4943025287364495,0.8710940356214151,1.7421057741359007,0.5173769928253485,0.7479695172832598,0.8872330114216148
archive_db35,saturn03.1300.R.CT,5-70,1.8148710106634,3.5352865176466506,3.9739158958388354,0.8739740737102203,1.0088653399999856,0.5352309466993147,0.8826561732436481,0.8800017600024169
archive_db35,saturn03.1300.R.CT,58-60,4.757570514738719,3.7764477358130177,6.074210623944359,0.8616446941349978,4.332670744385744,0.42741590260898094,0.7244589437113016,0.9223059178224462
archive_db35,saturn03.1300.R.CT,71-150,6.183288620888828,6.818454190169879,9.204584494297315,0.7387720393154722,5.533925116071298,0.6969650864014926,0.7668444550437253,0.7230710906645212
archive_db35,saturn03.1300.R.CT,90-92,,,,1,,,,
archive_db35,saturn03.240.A.CT,121-126,-0.935971122258339,1.7475856111459975,1.9824473284266753,0.8647712676251004,-0.9529049816077944,0.5410928793847506,0.7104782280315662,0.8577079997390663
archive_db35,saturn03.240.A.CT,127-129,-1.0077644359802498,1.8930807615269758,2.1446081059462,0.8734600694429792,-1.2824063534767658,0.539549081269438,0.6706014863065732,0.855905052026133
archive_db35,saturn03.240.A.CT,5-150,-0.5245143750750882,2.557681392605082,2.61090969505624,0.9589931250885435,-1.0662846042484677,0.3988405170703936,0.9810809818188964,0.9235749642213061
archive_db35,saturn03.240.A.CT,51-53,0.27287261627944276,2.6233323123119034,2.637485902433396,0.9704552069262399,0.16628993629147537,0.3490360340289432,1.075474945276335,0.9447058265414993
archive_db35,saturn03.240.A.CT,5-70,-0.2733085351805598,2.9029652759653,2.915802625155354,0.957853061921407,-0.4657980481858939,0.40440430265093485,1.0196220085560375,0.9191094323906471
archive_db35,saturn03.240.A.CT,58-60,1.4331680012574068,3.160076625620032,3.4698782110642212,0.9414471343705536,0.2880928597215533,0.5007727820245819,1.1566426193971682,0.914417152675961
archive_db35,saturn03.240.A.CT,71-150,-0.6050300949365919,2.296646613981353,2.3750046495303927,0.9491213400784909,-1.1481724883456317,0.4385709822405296,0.9499045875651695,0.9081893521837002
archive_db35,saturn03.240.A.CT,90-92,-0.5364778708269134,2.427593343635701,2.4861653098600134,0.9115406418699021,-0.5793958358223077,0.5311867525875638,0.8790720942987699,0.8480775246229081
archive_db35,saturn03.820.A.CT,121-126,6.505514096879314,5.592432774111412,8.578870438329917,0.6617884261572959,6.288679036831452,1.1456283220559544,1.693600276185795,0.7495314510756532
archive_db35,saturn03.820.A.CT,127-129,4.949491294974928,5.163339685498861,7.152449984926846,0.7597663714772351,4.0818978973964155,0.9876056206911648,1.6113691537319952,0.818676782259617
archive_db35,saturn03.820.A.CT,5-150,6.144881913752184,4.596840558803034,7.67401569303941,0.8111398150829741,5.40540055804502,0.5892715995052806,1.0960690054349231,0.8424850712097156
archive_db35,saturn03.820.A.CT,51-53,5.861620231340811,3.627248631194529,6.893150540135216,0.8343891216606094,5.592018333430714,0.45092355733095274,0.9554562590561927,0.8939905389278868
archive_db35,saturn03.820.A.CT,5-70,6.45424363507591,4.548225500189688,7.895797369581716,0.7943798565548009,6.02088409546554,0.5606978189209197,0.9684187006205421,0.8349330323022045
archive_db35,saturn03.820.A.CT,58-60,6.597283962575445,3.799997801875288,7.6134183503280655,0.8072929059665575,6.39245687965661,0.5052260562503229,1.0899221325616402,0.8842307530034191
archive_db35,saturn03.820.A.CT,71-150,6.048150165420547,4.650239271484862,7.629210031552197,0.7952968255136847,5.598403497114295,0.6625933076485894,1.2344630521755202,0.8375848495627668
archive_db35,saturn03.820.A.CT,90-92,6.303559325280922,5.435368715817824,8.323346276842456,0.7240873582024243,8.805198612250887,1.038483960230331,1.4662614239899,0.7888871253870344
archive_db35,saturn04.30.F.CT,121-126,-0.06097183860676111,0.0034269945098171564,0.06106807180891859,0.09307554740123625,-0.060971838606761045,0.9993506094294973,0.007715408605190844,0.08799838299708464
archive_db35,saturn04.30.F.CT,127-129,-0.05552554272820003,0.002858028906323204,0.05559904877325285,0.0808839422119465,-0.05552560262145028,1.0050596442325688,0.023826685524105256,-0.20061181272412634
archive_db35,saturn04.30.F.CT,5-150,0.03945028040775716,0.30841205614303396,0.3109249443171537,0.41462038182995076,0.037800652137301854,3.8550497384549685,4.294216647262742,0.5962443831800418
archive_db35,saturn04.30.F.CT,51-53,0.08718163538162035,0.32348251240073533,0.335024735470242,0.5733503992462521,0.08718163538162058,3.050922003369936,3.8643338642054137,0.8571918700870507
archive_db35,saturn04.30.F.CT,5-70,0.1214676908254135,0.40927492580682484,0.4269196233585904,0.37504419210816753,0.11713859377896807,3.990054035973761,4.356470238227587,0.5474505230819241
archive_db35,saturn04.30.F.CT,58-60,0.17581027426393533,0.49317755854965645,0.523577460165886,0.36582784360915777,0.17581027426393545,5.0130033819470246,5.6715732605773725,0.708493038302552
archive_db35,saturn04.30.F.CT,71-150,-0.0007047332393259534,0.2085355075214078,0.2085366983198639,0.28689965327276123,-0.0022950767003412365,6.480162842087117,6.948759565976086,0.5905445344430282
archive_db35,saturn04.30.F.CT,90-92,0.03224451648381975,0.18389932541957596,0.18670476890816282,0.19558246436263949,0.03224451648381976,7.005744772850882,7.3100293864629435,0.36635077134866945
archive_db35,saturn04.830.A.CT,121-126,,,,1,,,,
archive_db35,saturn04.830.A.CT,127-129,,,,1,,,,
archive_db35,saturn04.830.A.CT,5-150,,,,1,,,,
archive_db35,saturn04.830.A.CT,51-53,,,,1,,,,
archive_db35,saturn04.830.A.CT,5-70,,,,1,,,,
archive_db35,saturn04.830.A.CT,58-60,,,,1,,,,
archive_db35,saturn04.830.A.CT,71-150,,,,1,,,,
archive_db35,saturn04.830.A.CT,90-92,,,,1,,,,
archive_db35,saturn04.860.R.CT,121-126,-0.06109107417780104,0.003497088300404388,0.061191085713348914,0.09437826700573704,-0.061091074177801,0.998712128298689,0.012444324294943156,0.10964621025545701
archive_db35,saturn04.860.R.CT,127-129,-0.05553810422536485,0.0028730623562063305,0.055612368302834725,0.08162730642849259,-0.05553810422536483,1.008067498339302,0.03875760523990276,-0.18961348557461816
archive_db35,saturn04.860.R.CT,5-150,0.6040396762009049,1.8303906603918265,1.9274838261512168,0.7109420204583394,0.7120959605957236,1.2513258984995934,1.5498642422943925,0.6392081924006687
archive_db35,saturn04.860.R.CT,51-53,,,,1,,,,
archive_db35,saturn04.860.R.CT,5-70,1.7654526047468095,2.6613770170802615,3.1937048277275606,0.6725570972060753,1.2332920535473657,1.170432796345879,1.2347459490252648,0.5967972901433286
archive_db35,saturn04.860.R.CT,58-60,,,,1,,,,
archive_db35,saturn04.860.R.CT,71-150,-0.06070223188148809,0.005731578798102544,0.06097222278146672,0.1370646267779988,0.3274667611368629,66.49765355639067,228.14903303414502,0.20643041784760083
archive_db35,saturn04.860.R.CT,90-92,,,,1,,,,
archive_db35,skaw1.0.A.External,121-126,-0.10656044651691429,0.07866014537740641,0.13244828135041564,0.9851253950223651,-0.10656044651691332,0.1415552102892381,0.9485856093344017,0.9908313821012315
archive_db35,skaw1.0.A.External,127-129,-0.06297883852277279,0.07656834474947212,0.09914154285339478,0.9939090110935461,-0.06297883852277397,0.11736029071595017,0.9472361514300832,0.9941992215434177
archive_db35,skaw1.0.A.External,5-150,-0.11733254888530523,0.1315876307915368,0.1763015360263556,0.9822268596837093,-0.11675746631408424,0.19294748112236543,0.9368352720112666,0.9821915763317748
archive_db35,skaw1.0.A.External,51-53,-0.005690770923855122,0.08805942272454977,0.0882431119367894,0.9961573704156037,-0.005690770923854616,0.12349355797753316,1.0000145376192033,0.9923747815272185
archive_db35,skaw1.0.A.External,5-70,-0.06773488635920732,0.12939352643976013,0.14605033212770063,0.988926244015252,-0.06539141505764001,0.18136984932608327,0.9466045694812949,0.9840176947625162
archive_db35,skaw1.0.A.External,58-60,0.01220428250357081,0.07359766629475617,0.07460268758872733,0.9970005784790958,0.021308731475530585,0.10879021782912467,0.9791701122691475,0.994177566783778
archive_db35,skaw1.0.A.External,71-150,-0.13859803503762763,0.13011918204384534,0.19010633038394828,0.977221648987991,-0.1385980350376277,0.20038865568108002,0.934888520509843,0.98079123458234
archive_db35,skaw1.0.A.External,90-92,-0.3029179552003955,0.11118710446887532,0.32267919019199465,0.9166594277241056,-0.30291795520039466,0.20354922175096515,0.9637785386503243,0.9791859385718936
archive_db35,tpoin.0.A.External,121-126,-0.06115660076344634,0.09342266180441239,0.11165985650877926,0.9940144736699583,-0.061156600763446534,0.12945990232517215,1.002039015296237,0.9916391934491139
archive_db35,tpoin.0.A.External,127-129,-0.0074171405671697565,0.08528798280821223,0.08560989420439123,0.9974256240154581,-0.0074171405671698,0.1008092101514759,0.9968430022160184,0.994907658380614
archive_db35,tpoin.0.A.External,5-150,-0.09403148667250905,0.12873832993414172,0.15942232616567295,0.9897519965936767,-0.09282900561377105,0.16223245328141525,0.9850963290922574,0.9867537322480724
archive_db35,tpoin.0.A.External,51-53,0.007626086839491956,0.09244880048416415,0.09276280456866463,0.9968735812677081,0.007626086839492008,0.1120166534565461,1.013173534215926,0.9938933518148784
archive_db35,tpoin.0.A.External,5-70,-0.05221681178229475,0.1281568390510402,0.13838631011867414,0.9926046476129616,-0.0494304281485049,0.15745516573442545,0.9778692238049677,0.9875518746936913
archive_db35,tpoin.0.A.External,58-60,0.034258265011258913,0.07832754067989535,0.08549170925032615,0.9970769796610862,0.04721314153079914,0.10071840566672095,0.9857316297837998,0.9951329802444738
archive_db35,tpoin.0.A.External,71-150,-0.11053222823768448,0.13099456979177562,0.171397055966898,0.9877931745132537,-0.11053222823768394,0.16794256929420698,0.9898198874972177,0.98580495691917
archive_db35,tpoin.0.A.External,90-92,-0.2545032316701261,0.12697083259572492,0.28441780404993894,0.9582913023821735,-0.254503231670126,0.18385815904841157,0.9855822167138113,0.9829562924309851
archive_db35,vanw1.0.A.External,121-126,0.05821010171989085,0.04970163578927428,0.07654193976095536,0.9746372692824239,0.0582101017198875,0.19601343506626254,0.88279489772818,0.9860192719784338
archive_db35,vanw1.0.A.External,127-129,0.1316519047842124,0.10020590428320869,0.165449228727507,0.9446487218053071,0.1316519047842153,0.2548139908480691,0.7566549033517793,0.9962246105563582
archive_db35,vanw1.0.A.External,5-150,0.09392127655917477,0.2212735159740215,0.2403813117985899,0.9869118201373405,0.09392127655916127,0.20257726244667695,0.9303685781614858,0.9805512496860921
archive_db35,vanw1.0.A.External,51-53,0.13691763903234921,0.16093231012176876,0.2112951687079518,0.8701882654765305,0.1369176390323501,0.4696902374841292,0.6685524104901985,0.9171707312259675
archive_db35,vanw1.0.A.External,5-70,0.10050916209188981,0.2521831569149377,0.2714745592058266,0.9429592147813386,0.10050916209188898,0.37608208841710206,0.6992390924009539,0.9635456496623228
archive_db35,vanw1.0.A.External,58-60,0.15460983268847814,0.13715015035708616,0.2066745366679953,0.8876222218748774,0.15460983268847572,0.41530584198037257,0.8117030921694993,0.9155952353721694
archive_db35,vanw1.0.A.External,71-150,0.10411200414769527,0.1874160811839547,0.21439239000953425,0.9844707204688694,0.10411200414769928,0.2086221832412193,0.9195449313656209,0.9798540582370742
archive_db35,vanw1.0.A.External,90-92,-0.1552299436111316,0.17864241461583444,0.23666315237757393,0.9728748103094575,-0.1552299436111344,0.22529855544294333,0.8043546569712562,0.9922407741860765
